Id_comment,commentaire,qualite
68321360,malgré toute la bonne volonté la cordialité et la bienveillance de pierre je ne peux accepter ce qui s'est passé  1  je n'ai pas eu le logement décrit dans l'annonce informé la veille à 14h que pierre était expulsé de ce logement 2 pour avoir un autre logement j'ai ajouté 30 € en liquide à pierre  72 € déja versé même si nous étions 3 au lieu de 2 3 le logement était certes dans le même quartier mais j'ai pris des photos et même si le nettoyage était fait au mieux    salle de bain joint de baignoire noire et pomme de douche qui fuit   plaque de cuisson noire   les armoires de cuisines détériorées ect nous ne sommes pas habitués à air bnb mais j'ai l'impression que les habitants du logement venait de partir franchement nous n'avons pu se doucher dans ces conditions je suis déçu déçu de air bnb,negatif
84353752,bien mais très humide karim est très serviable dommage qu'il n'y ait pas de réseau,negatif
96547383,à éviter absolument logement insalubre infesté de cafards la propriétaire a été des plus désagréables et le service client air bnb très mauvais dans le cadre de la gestion de l annulation de la réservation 1 seule nuit passée 3 nuits facturées 4 jours pour gérer l'annulation aucune solution de remplacement proposée vu que j'avais réservé pour un mois initialement,negatif
115872197,ishta et sa famille sont tres aimables mais la chambre de bonne vient d'être refaite et il manque quelques ustensiles de cuisine un couteau una casserole un egouttoir pour faire des pates par exemple le wifi ne foncionne pas vraiment car le reseau vient de l'appartement deux etages en dessous la seule lumiere de la mezanine clignote et il faut enlever les plombs pour la deconnecter et il y a beaucoup de poussiere pour les traveaux recents et des sacs plastiques le lavabo des toilettes ne permet pas de se laver car il est si petit et contruit sur un angle en pente que nous avons utilisé l'evier durant notre sejour l'ascenseur est minuscule et ne permet pas de monter avec une grosse valise ni de monter deux personnes avec une petite valise,negatif
117287027,l'emplacement est très bien sécurisé par deux portes a codes l'agencement et la déco sont simples mais sympa le côté cuisine est attrayant également puis l'heure du désenchantement problème de chauffe eau eau de la douche limite tiède avec le réglage au maximum impossible de dormir les grincements du convertible sont horribles et retentissent a chaque mouvement deux nuits a mal dormir et a ne presque pas bouger par peur de réveiller l'autre sans parler d'un morceau de barre de fer dépassant du bout du lit serviettes sentant l'humidité trou béant au dessus de la porte de la salle de bains toilettes les bruits des commodités a entendre par là les toilettes s'entendent dans l'appartement a cause du trou au dessus de la porte fermez donc le trou au dessus de la salle de bains on entends tout aucune intimité normalement due a cet endroit bref week end en amoureux gâché inadmissible pour le prix je demande officiellement réparation les photos présentées sont jolies et l'apaprtement a l'air d'un nid douillet mais ne sont pas reflet du séjour qu'on y passe,negatif
108717701,2 sur les 3 lampes ne fonctionnent plus le lit est terriblement inconfortable,negatif
63842978,logement pris un peu dans l'urgence d'où plutôt de mauvaises surprises étroitesse des lieux toilettes extérieures lit peu confortable absence de micro ondes ce qui est plutôt inconcevable pour une location saisonnière bref cher pour la prestation et très étonné des commentaires plutôt positif a déconseiller il y a probablement beaucoup mieux à ce tarif,negatif
55948517,le quartier très agréable par contre le logement n'a rien a voir avec la photo celle ci a du être prise par des pro de la retouche l'appartement était sale très sale et c'est une première car je voyage beaucoup avec airbnb et je n'ai jamais été déçu,negatif
11319211,nous sommes à l’appartement quand après de nombreuses tentatives et l'aide d'un voisin très gentil réussi à ouvrir la porte avec cette clé nous risquons de dormir dans la rue l'appartement n'est pas propre les draps ne sont pas changés ils montrent des signes d'utilisation les serviettes ont été utilisés et sont humides une situation d'urgence a acheté un ensemble de lit et une serviette de bain qui a coûté 94 76 euros nous étions à 36 heures sans sommeil et ma femme pour des raisons de santé reste nécessaire nous sommes entrés dans l'appartement à 13h30 mais le nettoyage a été effectué uniquement 19h00 intolerével nous exigeons remboursement de 94 76 euros à la propriétaire mais en vain nous faisons appel à airbnb à nous rembourser cette dépense imprévue de eur 94 76 conseguimos entrar no apartamento depois de numerosas tentativas e graças à ajuda de um vizinho muito gentil conseguimos abrir a url hidden essa chave nos arriscamos a dormir na rua o apartamento não estava limpo os lençóis não estavam trocados mostravam sinais de uso as toalhas estavam usadas e humidas em situação de urgencia compramos um jogo de cama e uma toalha de banho que custaram 94 76 euros nós estavamos a 36 horas sem dormir e minha esposa por razões de saude necessita de repouso entramos no apartamento às 13 30 mas a limpeza foi efetuada somente às 19 00 intolerável exigimos o reembolso dos 94 76 euros à proprietária mas em vão solicitamos à airbnb que nos reembolse dessa despesa imprevista de 94 76 euros we managed to get into the apartment after numerous attempts and with the help of a very kind neighbor managed to open the door with this key in danger of sleeping rough the apartment was not clean the sheets were not changed showing signs of use the towels were used and humid in a situation of urgency bought a bed set and a bath towel that cost 94 76 euros we were 36 hours without sleep and my wife for reasons of health needs rest we entered the apartment at 13 30 but cleaning was achieved only at 19 00 intolerable we demand reimbursement of 94 76 euros to the proprietary but in vain we ask the airbnb that reimbursement in this unforeseen expense of 94 76 euros,negatif
13133641,nous avons passé trois nuits dans ce studio qui est idéalement placé vraiment au centre de paris qu'on soit intéressé par le centre historique seine et monuments le nord ou l'est de paris plus alternatif ou la rive gauche quartier latin malheureusement le ménage n'était pas fait toilettes vaisselle dans l'évier draps à moitié changés et le frigo qui est dans la même pièce est très bruyant pour la nuit la clé était sous le paillasson nous n'avons donc jamais vu notre hôte bref très déçus par cette expérience heureusement toutefois que le soleil est généreusement entré par la fenêtre,negatif
136059234,la salle de bain est dans un mauvaise état l'eau croupissait sur le sol et assez sale pas de papier toilette également le reste du logement reste conforme à la description quartier sympa,negatif
37623775,malheureusement la photo ne correspond pas à la chambre dans laquelle je me suis retrouvée il semblerait que ce soit la photo d'une chambre d'hotel dans lequel se situe l'appart la propreté n'était pas non plus au rendez vous surtout dans les toilettes et dans le lit ou le drap était taché et quelques poussières ne m'ont pas mise à l'aise pour dormir profondément heureusement que cet appart est situé dans la cour d'un hotel qui a pu très gentiment mettre ma valise dans la bagagerie sur proposition de l'hote faute de quoi il m'aurait été impossible de monter ma lourde valise au 4ème étage dans un escalier très petit et trés poussièreux à cause des travaux engagés dans certains appart de l'immeuble pour finir un vis à vis dans la cuisine ou il manquait un rideau pour être caché des voisins car la salle de bain donné direct dans la cuisine face à une fenêtre donnant une vision panoramique sur plein d'appart en revanche le quartier était très sympa avec juste à l'angle de la rue une dernière boulangerie authentique ou la viennoiserie faite maison était un vrai régal angle rue fermat et rue daguerre,negatif
51907871,pas un mot de bonjour ni un coup de téléphone depuis mon arrivée un seul changement de lit pour un séjour d'un mois ce petit studio se situe entre sous sol et rez de chaussée sombre et humide je conseille à airbnb de verifier la qualité de ses produits ce petit studio peut être loué pour 2 ou 3 jours il ne devrait pas être autorisé pour une location à long terme,negatif
78981241,remi était très agréable mais l'appartement n'était pas très propre le sofa était cassé et donc très inconfortable nous avons reçu un shampooing mais pas de savon et un rouleau de papier toilette pour une semaine remi a nous a donné une réduction mais on aurait préféré que tout soit en ordre et propre au départ,negatif
138571151,grosse déception pour ma part tout d'abord la propriétaire a excellé sur les photos étant très trompeuse sur la taille de l'appartement qui est petit avec une personne qui dort dans le salon donc lit ouvert par moment et les valises il n'est plus possible de marcher ensuite si l'on ne lit pas tout dans les détails on apprend deux jours avant qu'il faut payer en plus 45€ de menage c'est limite au vu de la surface et surtout que la propreté de l'appartement n'était pas au top les lampes de chevets sans ampoules pour profiter de la douche balneo décrite dans l'annonce on nous prévient dès l'arrivée qu'il ne faudra pas dépasser 10 minutes car risque de débordement jai été déçue car les commentaires paraissent tous très bons mais je me suis rarement sentie aussi à l'étroit dans les nombreux airbnb que j'ai pu louer,negatif
109076631,un logement minuscule avec les toilettes dehors mais surtout un sèche serviettes pour tout chauffage a déconseiller en hiver,negatif
134173374,bien pas de mauvaises surprises,negatif
106598544,nous avons été très mal impressionnés et énervés par ce logement arrivée ratée et surtout un état de manque de propreté inacceptable inédit dans nos voyages airbnb et de laisser aller pour les équipements materiel casse ou en mauvais état par consequence une sensation d'inconfort considerable nous étions ici que pour un jour mais n'aurions pas pu rester plus par example la description prévoyait un petit dejeuner et en effet il y avait du café en capsules et du pain mais il était impossible de trouver de la vaisselle propre pour le prendre un balcon est annonce mais est inusable parce que délaisse et sale très mauvaise experience,negatif
117167148,appartement idéalement situé pour un week end entre amis la proximité de la station de métro saint paul permet de se déplacer rapidement partout dans paris un seul reproche  l'isolation phonique et l'impression que les voisins sont dans l'appartement,negatif
30832000,appartement très bien situé personne en contact très agréable merci encore pour le lit parapluie cependant très bruyant livraison du simplymarket à 7h du matin et les voix sur le palier  et la propreté de l'appartement est à revoir tabourets de bars sales de nourritures collées grosse tache sur le sol poussière et la salle de bain avec des traces de savon sur le meuble et pour finir le lave vaisselle en panne merci pour votre gentillesse mais en ce qui concerne le logement en lui même c'était décevant,negatif
125128823,comment dire beaucoup beaucoup trop chers pour ce que c'est au premier abord l'appartement semblait être bien au vue des photos qui ne sont en réalité pas du tout représentative malheureusement en rentrant dans l'appartement la première chose choquante est l'odeur une odeur de tabac et d'humidité très incommodante la propreté et l'hygiène sont plus que dérisoire ainsi que les draps qui n'étaient pas propre au vue de leur odeur dans les placards les couvertures mêmes pas pliés en boule ce qui est dommage puisque l'appartement est bien situé avec un charme parisien je suppose que l'hôte n'est pas sur place pour s'en occuper correctement ce qui est regrettable tres incorrect de louer un appartement à ce prix la dans cet état première expérience bnb plus que négative à éviter,negatif
113618541,appartement très bien situé et pas trop bruyant ménage non fait lors de notre arrivée draps sales salle de bain et toilettes sales pas de serviette de bain ni de papier toilette poubelles pleines nous avons fait le ménage nous mêmes et changé les draps canapé lit très inconfortable et bruyant,negatif
121580200,arrive a minuit 20 nous laisse 1 heure dans la rue et nous demande 20€ pour le taxi pas acceuillant du tout privilégie le fait de prendre l'ascenseur sans prendre nos bagages et nous laisse monter les 7 étages a pied appartement tout tout petit 1 verre 2 bol 1 tasse un lavabo tout petit ou il faut se pencher quitte a se faire mal au dos douche toute petite bonne vue a la fenêtre toilette insalubre dont la chasse d'eau n'était pas tirer lors de notre arrivée matelas ideux tout petit oreiller pas de couette tout petit frigo appartement mal optimisé latte sur le lit casser nous demande de les mettre nous dit de pas faire de bruit mais a notre arrivée télé a fond incomprehensible très gros chauffage impossible de baisser on suffoque j'ai tousser pendant tout le sejour a cause de sa bref ne recommande sous aucun prétexte,negatif
127543697,point fort très bonne situation accès facile en voiture et très bien chauffé points faibles la salle de bains et la cuisine sont vétustes la literie est de mauvaise qualité et l'appartement mal insonorisé,negatif
21436472,studio très bien placé mais nombreux problèmes lit inconfortable a 2 douche cassée bruyant car porte d'entrée sans isolation bref pourrait être bien avec un peu d'investissement d'autant que le quartier vaut le coup,negatif
121110651,mon hôte melissa est chaleureuse accueillante et trés serviable trés réactive elle a été à mon écoute avant même mon arrivée et durant mon séjour et a su s'adapter à mes demandes le studio a un emplacement tratégique en face du palais des congrés je le recommande donc aux congréssistes il est également à 15 minutes de marche des champs élysées petit bémol le studio est au 4éme étage sans ascensseur donc bagage volumineux et lourd à éviter et pas recommandé aux personnes agées ou malade j'y reviendrais volontiers pour mon prochain congrés,negatif
108764508,nous avons séjourné 3 nuits chez bénédicte et hormis la localisation du flat qui n’était pas trop mal nous avons tout de même eu quelques mauvaises surprises   tout d’abord le lit est très mauvais juste un fin matelas sur une plaque sans sommier en ce qui me concerne j’ai su dormir mais mon compagnon a eu très difficile et s’est levé le lendemain avec un grand mal de dos  ensuite et surtout les poêles elles étaient tout simplement inutilisables le revêtement totalement déchiré au point que des morceaux tombaient dans mes mains lorsque je les ai prises il nous a été totalement impossible de cuisiner or c’était pour cela que nous avions fait le choix d’un logement entier avec cuisine…  une télévision sans les chaines  pour finir le matériel était insuffisant  pas d’huile d’olive enfin vu les casseroles ce n’était au final pas nécessaire mais bon tout de même il m’a semblé que c’était un produit de base que nous n’avions pas à acheter pour les 3 jours passés à paris pas de nouvelle éponge hormis une déjà utilisée pareil pour l’essuie pour les mains un essuie encore humide et puant quelques verres et assiette dépareillées nous ont été tout de même fournis pour finir les informations fournies sur airbnb concernant le numéro de téléphone et le numéro de la porte d’entrée étaient faux nous avons été obligés d’attendre devant la porte qu’un voisin nous ouvre ce dernier point nous l’avons signalé à bénédicte donc il me semble qu’elle a fait le nécessaire à ce jour,negatif
117283678,extrêmement sale propriétaire désagréable agressif menaçant et difficilement joignable appartement dangereux prises électriques non conformes abscence de détecteur de fumée seringues dans le réfrigérateur à portée de main nombreux aliments présents depuis un certain temps concierge médisante un geste commercial serait légitime,negatif
128895665,séjour négatif tv ne fonctionnant pas et malgré plusieurs sms le problème n à pas été réglé chauffage au minimum avec  5 dehors pas de chauffage dans la minuscule salle de bains de 2 3m2 poignée de porte salle de bains cassée donc j ai failli rester enfermée juste un souffleur placé au niveau du plafond donc si vous mesurez moins d 1m70 vous ne pouvez pas atteindre l interrupteur pour l allumer appartement avec voisins très bruyants impossible de dormir avant 1 1 30 du matin mais à vous on demande d ôter vos chaussures pour ne pas déranger les voisins hallucinant on a fini avec des boules quies appartement géré par une conciergerie donc aucune communication et quand vous avez un problème la réponse se fait qq heures plus tard quand ce n est pas le lendemain ou si la personne n est pas souffrante les réponses à mes sms sont affligeantes je ne recommande pas cet appartement et c est la 1 ère fois que je donne un commentaire négatif je loue chaque mois sur le site je suis hôte moi même mais là 520€ pour 4 nuits c est se moquer des gens i don't recommended this apartment,negatif
135533999,attention toilettes à la turque sur le pallier logement très sale à notre arrivée sans draps ni serviettes alors que non précisé dans l'annonce mauvaises odeurs séjour peu agréable en somme,negatif
67507872,c'est un appartement très clair et très agréable un petit bémol sur la forte odeur de cigarette des peignoirs et serviettes et l'absence de volets une option sur rideaux occultants ??,negatif
58679722,mon court séjour ne s'est pas bien passé l'appartement n'est pas adapté pour des groupes de plus de 2 personnes sans quoi vous êtes à l'étroit l'appartement était très mal rangé à mon arrivée des affaires trainaient un peu partout et rendaient la circulation difficile sinon le propriétaire est malhonnête et mesquin je déconseille fortement de louer cet appartement à part si vous n'avez pas d'autre solution,negatif
45455538,mauvaise expérience  la description de l'appartement n'est pas fidèle à la réalité il n'y a qu'une seule chambre et non pas deux chambres les draps n'étaient pas changés les lits sont petits dans la chambre deux lits une place et non pas un lit deux places,negatif
37305345,florent a été un hôte très accueillant et chaleureux il a été à notre disposition et très arrangeant car nous étions un peu imprévisibles l'appartement correspondait aux photos et aux descriptions nous n'avons pas du tout été déçues nous étions proches du métro ce qui fut très pratique,negatif
138154922,trop cher pour le service offert l'équipement de la maison est très médiocre voire inutilisable notamment pour la douche à noter que cela avait déjà été signalé par des voyageurs avant nous mais nous avons cru que le problème avait été réglé d'après ce que nous avons pu constater le tuyau de la douche n'a été rafistolé qu'avec du scotch résultat  4 jours sans pouvoir prendre une douche la literie et les oreillers ne sont pas du tout confortables également nous avons contacté max pour qu'il arrange le problème il a été très réactif quant à sa réponse mais n'a pas pu le régler,negatif
107608027,assez déçu de ce studio la photo ne reflète pas la réalité malheureusement et c'est extrêmement bruyant à l'intérieur de l' url hidden pensais faire une grasse matinee et j'ai été réveiller des 6h du matin cela dit l'emplacement est agréable l'hôte est très agréable aussi et cherche à nous arranger au mieux,negatif
85908283,la chambre est très jolie très bien agencée vu la petite surface l'emplacement est top et c'est très lumineux en même temps ne pas avoir de papier toilette c'est quand même pénible les toilettes sont en dehors de la chambre et cette info mériterait d'être clairement spécifié dans l'annonce paul ne vérifie pas si le ménage a été fait il n'y a même pas de sac poubelle l'éponge doit avoir au moins 10 ans et je n'ose même pas imaginer depuis quand l'unique torchon de la chambre n'a pas été lavé le lit est carrément inconfortable et pour finir sortir de la douche est vraiment compliqué et même dangereux vu sa hauteur ça devrait être précisé au préalable,negatif
25012470,à notre arrivée nous avons été reçu mais pas par la propriétaire une autre personne pas aimable du tout se nommant brigitte nous à fait le tour du propriétaire l'appartement est très sale canapé noirci par la crasse une odeur de tabac la porte de la cuisine ne ferme pas pas de hotte dans la cuisine sans parler de l'état de la vaisselle il y a encore du fromage râpé coincé dans la râpe et nous avons trouvé un filtre à café moisi dans la cafetière honteux photos à l'appui les poêles de cuisson sont complètement morte et il n'y a plus de poils sur le balai les chaises de la salle a manger sont a mon avis toute de récupération dans les toilettes nous avons trouvé des excréments coincés dans la brosse brigitte nous a dit que c’était surement les italiens qui avait loue le logement avant nous dans la salle de bain le seuil en acier de décolle et est très dangereux pour les doigt de pied il faut éteindre les chauffage pour prendre la douche sinon pas d'eau chaude resumé prevoir une journée de ménage avant d'investir les lieux et si vous devait cuisiné apporté vos poêles attention quand vous sortez de l'appartement veillez a ne pas faire grincé le parquet car brigitte veille a l’œillet de la porte a coté et ce même a minuit vous pouvez apercevoir de ces pieds sous la porte et si par malheur vous recevez des invité pour diner elle vous réclame de l'argent a part cela bien dormi   charlène,negatif
61601324,j'ai été surpris de devoir monter 6 étages sans ascenseur le descriptif du logement ne le mentionne pas pmr attention les murs des couloirs sont en mauvais état peinture écaillée  le logement est propre mais demanderait une remise à niveau poignet porte wc cassé plus de rideau au fenêtre éclairage faible  les photos sont trompeurs on est dans un trés petit logement 10 à 13m2 le prix ne correspond pas à la prestation,negatif
138161843,appartement très sale drap et literie,negatif
128724894,vraiment pas sérieux appartement sale pas assez de couverts pas d'assiette pas de papier toilette micro ondes défectueux et sale salle de bain et wc écoeurant les draps pas changés etc bref on peut être tolérant avec un étudiant qui loue son studio mais dans ce cas là c'est de la désinvolture pure et simple a fuir sauf si le manque d'hygiène ne vous gêne pas trop,negatif
116923026,nous avons choisi le logement de raphaël et charlotte pour une escapade parisienne le temps d'un week end ils nous ont parfaitement indiqué le lieu de l'appartement son emplacement est idéal très proche du métro oberkampf et à deux pas de la place de la république les 7 étages à monter laissent place à une belle vue sur paris c'est cet emplacement dans le 11ème qui justifie le tarif de ce bien en effet plusieurs choses sont à améliorer d'abord le nécessaire de toilettes était insuffisant très peu de gel douche et de shampoing pas de savon pour les mains et nous n'avions qu'une seule serviette par personne le chauffage de la salle de bain ne fonctionnait pas et après avoir essayé plusieurs fois de les joindre raphaël et charlotte nous ont conseillé d'utiliser le sèche linge comme solution alternative au mois de décembre la réparation du chauffage dans la salle de bain est plus que nécessaire la cafetière nespresso ne marchait pas non plus globalement l'appartement mériterait vraiment d'être plus nettoyé  il était poussiéreux les miroirs étaient sales les poubelles n'avaient pas été vidées enfin le principe initial d'airbnb n'a pas été respecté  convivialité et échanges de bonnes astuces conseils nous n'avons jamais rencontré nos hôtes avec lesquels nous avons uniquement échangé des textos les clefs étaient sous le paillasson à l'arrivée et au départ pour toutes ces raisons le rapport qualité prix nous a semblé trop élevé pour avoir fait plusieurs airbnb à paris je ne recommanderai pas ce studio à mes amis j'encourage toutefois raphaël et charlotte car en améliorant davantage leur appartement le studio serait parfait,negatif
79967816,malgré un hôte très arrangeant pour l'heure d'arrivée nous avons été quelque peu déçues de notre séjour  wc et salle de bain très très sales lit petit couette de mauvaise taille petite anecdote  l'hôte nous a demandé de remettre les draps correctement car il n'avait pas le temps de les changer pour les voyageurs suivants le quartier reste agréable et proche du métro,negatif
115894289,ras pas de mauvaise surprise,negatif
116966861,l'appartement est très lumineux et idéalement situé l'appartement est chouette dans l'ensemble le check in est très facile l'hôte est flexible au niveau des horaires mais je dois dire que tous les matériaux sont très cheap la cuisine est minimaliste les lits sont pas confortables,negatif
112415453,jérôme est très accessible et accueillant il est également très flexible sur les horaires d'arrivée et de départ lorsque cela est possible concernant l'appartement il est très vieux les papiers peints et moquettes sont anciens et le tout donne un aspect délabré au logement le lit est très inconfortable matelas très mou avec des ressorts que l'on sent le logement est situé au dessus d'un bar et quand on n'arrive pas à dormir à cause du matelas on entend tout de même que le métro dès tôt le matin les grandes fenêtres donnent sur une cour intérieur avec un vis à vis très proche qui empêche d'ouvrir les volets donc on reste dans l'obscurité en permanence il n'y a apala qualité d'accueil et la flexibilités de coin cuisine c'et dommage,negatif
121821482,bonjour nous avons passé 3 jours à paris dans cet appartement trop impersonnel aucune chaleur pas d'attention pour l'hôte pas même une bouteille d'eau dans le frigo ni de café c'est tout à fait dommage eu égard au tarif pratiqué et à la description qui laisse penser à un endroit de qualité n'ouvrez pas les fenêtres c'est très bruyant,negatif
120262891,pas de cuvette sur des toilettes sales des ongles dans les draps sales ?,negatif
127135879,je n'étais pas présent mais l'appartement était semble t il très différent de la description donnée il était sale et très inconfortable du reste les propriétaires sont très serviables,negatif
122368956,l'hôte a été difficile à joindre car le numéro de portable fourni n'était pas valable nous avons donc dû solliciter le site pour enfin prendre contact avec lui le logement est plutôt bien même s'il y avait de la moisissure sur le mur de la chambre côté fenêtre et une chasse d'eau qui ne fonctionnait pas bien,negatif
41664932,malheureusement nous avons été reçu par la femme de ménage laquelle n'était pas sur place et est arrivée avec plus de 30 minutes de retard l'appartement n'était donc pas prêt le nettoyage était bâcler wc étaient sales,negatif
122842393,je me dois d'etre honnete  l'emplacement est top mais le reste est plus que décevant c'est très sale nous avons trouvé des moutons sur la nappe les prises électriques tiennent avec du scotch et la liste est longue i have to be honnest the location is great but the rest is terrible really dusty electricty is dangerous i really do not recommend this flat,negatif
6418481,malheureusement nous avons été déçus à notre arrivée par l'aspect général de l'appartement la cuisine et la douche sont dans la même pièce qui est minuscule et mal organisée nous aurions été mieux installé dans une chambre d'hôtel par contre il est bien situé près d'une station de métro il y a un manque d'intimité lorsque tu veux prendre une douche bref pour le même prix cela vaut la peine de choisir un hôtel,negatif
121819229,bon séjour pour ma mère malgré l'odeur un peu désagréable des peintures fraîches et beaucoup de poussière literie très confortable néanmoins et emplacement calme et idéal pour elle,negatif
69317567,je déconseille très fortement ce logement annonce mensongère  la kitchenette qui ne contient même pas le strict minimum pas même de bouilloire à mon arrivée pas de poubelle ni sac poubelle pas de microonde biensûr éponges sales pas de torchon ni sopalin  voilà concernant l'équipement de base auquel on pourrait au moins s'attendre sans en demander davantage la cuisine fait également office de douche minuscule et de toilette cuvette à moins de 20cm de la cuisine  grands s'abstenir sans parler des conditions d'hygiène pas de lavabo évidement tout ça dans moins de 3m2 malgré les frais de ménage de 35 euros le logement etait sale  poussières et affaires usagées traînent sous le lit serviettes de douche sales roulées dans le placard de la cuisine douche wc rideaux tachées odeur d'humidité le canapé lit est extrêmement inconfortable le matelas très fin mal de dos garanti pour durée de séjour de plus de 1 jour certes l'emplacement est indéniablement agréable dans les beaux quartiers mais payer 65 euros la nuit frais additionnels pour un logement dépourvu d'un confort minimal qui plus est est sale et très limite sur l'hygiène est à mon avis inacceptable d'autant plus qu'en lisant l'annonce on est en droit de s'attendre à quelque chose de correct très déçue donc 1ère mauvaise expérience sur air bnb,negatif
101791298,accueil de aude sans problème mais très déçu de mon expérience les photos ne sont pas conformes du tout  pas de déco aux murs la grande tele a disparu remplacé par un écran taille petit pc et une chaine sur deux seulement wifi ok portes de placard de la chambre en travers cassés la fenêtre du salon ne pas y toucher car cassée aussi le point le plus noir  la propreté nettoyage payant pour rappel  drap changé? peut etre mais froissé et avec odeur douteux le coin douche avec du moisi seulement point positif l'emplacement de l'appart proche metro et accès paris,negatif
57616980,logement conforme à la description refait à neuf et shirley a été très réactive lors de l'envoi de nos messages l'appartement en lui même est agréable et les photos ne sont pas trompeuses la proximité de la gare du nord est un énorme plus par contre quelques problèmes    propreté de la literie et des serviettes à revoir pas repoussant mais pas agréable non plus   l'immeuble dans lequel réside l'appartement est horriblement vieux moche et sale il y aurait sûrement à y redire du point de vue des normes de sécurité du bâtiment   le clic clac du living room est cassé et inutilisable vu le nombre de commentaires à ce sujet le propriétaire ne semble pas prêt à le remplacer on a donc un logement idéal pour deux personnes pas pour 4   la voisine du dessus a été infernale jusqu'à 22h30 des chants ininterrompus du tapage de pied sur le sol conversation téléphonique émotionnelle on a été obligé d'aller sonner à sa porte pour qu'elle se calme les murs et les sols ne semblent absolument pas insonorisés dans cet immeuble c'est à prendre en compte pour la réservation en conclusion avis mitigé sur l'appartement même s'il a fait le travail pour notre nuit parisienne,negatif
29372250,je n'ai pas vu nada néanmoins j'ai eu à plusieurs reprises une conversation téléphonique avec elle nada s'est montré disponible dès que j'ai eu besoin d'un quelconque renseignement néanmoins l'appartement est en fait surtout constitué d'une chambre l salle de bain les wc et la cuisine étant minuscule ce qui m'a particulièrement déplu c'est le manque total de cafetière pour un petit café le matin et le lit est particulièrement inconfortable mis à part ces points négatifs l'appartement est très bien situé,negatif
134063805,bon séjour dans ce minuscule studio l'entrée dans les lieux était correcte mais les voisins du dessus ont été très bruyants bruits de pas incessants le soir,negatif
78776711,pierre est un hôte joignable facilement et qui s'est adapté à mon horaire d'arrivée l'appartement est conforme aux photos propre et plutôt acceuillant cependant j'ai été gênée par le quartier et l'immeuble très bruyant et une odeur de brûlé qui m'a surprise dans l'appartement pierre a tout de même su rester à l'écoute mais j'ai du écourter mon voyage dans cet appartement pour ces raisons,negatif
121310534,l'hôte ne m'a pas donné accès au parking alors que c'était bien prévus dans le descriptif le sèche cheveux est plein de poussière la baignoire sale trace de crasse et de moisissure le pommeau est cassé il y a de la poussière sur les lustres et au sol autour de tous les angles de la salle a manger grosses traces de main sur la porte cuisine le mobilier colle manque de nettoyage enfin le sol de la salle a manger et casssé et décollé du sol ne pas marcher pied nu risque de se tailler je déconseille cet hôte qui est de mauvaise fois bon courage au plus téméraires,negatif
56464395,nous n'avons pas vu yvonne juste des emails pour récupérer les clés l'appartement est très très bruyant avec les autres voisins et la qualité du mobilier et de la salle de bain est plus que basic les toilettes dégageaient une odeur affreuse et étaient très vieux et sales le débit d'eau pour la douche est très faible l'emplacement est en revanche idéal à deux pas du bon marché pas de vis à vis et pas de bruit à l'extérieur car ce la donne sur une cour,negatif
48317411,le studio est très bien situé à 2 pas réels de la rue montorgueil adam a été à la fois accueillant et très réactif lorsque j ai eu à le solliciter quelques points négatifs cependant  encore quelques travaux de rénovation à prévoir et surtout l environnement est très très bruyant très tôt le matin jusque très tard le soir prévoir les boues quies mais en conséquence le prix est correct pour le secteur,negatif
68675005,sacha m'a bien fait sentir que je la dérangeais tout c'est très tres mal passé le taxi qu'elle devait me réservé elle m'a répondu j'en trouve pas vous avez qu'à en réserver un vous  le check in qui doit être à 14h j'ai passé mon après midi à lui demander alors on en est ou est ce que le ménage est fait et elle me disait je m'en occupe en me raccrochant au nez et finalement la femme de ménage est partis à 20h40 oui 20h40 j'ai jamais vu ça au téléphone 3 fois je lui ai demandé s'il y avait une cafetière 3 fois elle m'a dit oui alors j'ai pris mes capsules et surprises de la cafetière était bien là mais je ne pouvais la brancher car la prise n'était pas française et pas d'adaptateur je lui ai demandé où est ce qu'il y en avait un et elle m'a répondu vous n'avez qu'à aller boire le café dans le bar en bas puis m'a bloqué mes sms et à 2 reprises dans la soirée elle m'a dit si ça ne va pas vous avez qu'à aller à l'hôtel et la 2ème fois elle m'a dit j'envois quelqu'un demain et vous quittez l'appartement et pour couronner le tout en rentrant chez moi j'ai dû d'abord aller voir mon médecin car plein de bouton partout sur mon corps qui me grattait et il m'a affirmé que c'était des piqures de punaises qui venait de la literie dommage que je ne puisse mettre les photos que j'ai prise ni les sms qu'elle m'a envoyé avec les messages vocaux j'ai tout gardé pour prouver à airbnb car vous verriez combien je n'exagère pas oh non et la je résume en un mot une vrai catastrophe je trouve inadmissible qu'on ose recevoir des voyageurs dans des conditions pareils,negatif
62636436,nous n'avons pas rencontré notre hôte car l'appartement appartient à une agence cela ne nous a pas dérangé même si nous aimons rencontrer et échanger avec l'hôte lors de notre arrivée il y avait une odeur de tabac froid nous avons été déçu car l'appartement ne correspond pas à la description de part  le rideau séparant le salon de la chambre était inexistant le canapé blanc a été remplacé par un canapé vert et d'autres détails tel que la table basse le tapis etc en revanche le reste de l'appartement correspond à la description la salle de bain est charmante de plus le ménage n'a pas été correctement fait avant notre venue  mouchoir usagé et serviettes sales des précédentes personnes présentes dans l'appartement le quartier est très sympa au coeur de paris métro à 2 minutes nous avons tout de même passé un bon moment malgré tout barney margaux,negatif
