Id_comment,commentaire,qualite
83457486, ami mickael avoir accueillir être sympa mais avoir attendre heure récupérer clé ne avoir pas être mettre bon endroit locataire précédent découvrir appartement extremement saler canapé lire latte défoncer drap sale oreiller dégueulasse liquide blanc sécher dessus salle bain et tapis sol indescriptible et ménage pas faire combien temps bref ne suivre pas rester dormir poubelle mais ami mickael avoir avoir délicatesse rembourser donc moindre mal mais ne conseiller surtout pas logement,negatif
80093653, avoir louer appartement authentique et luxueux quartier charles gaulle etoile loger client américain séjour jour pari immeuble être très beau et bien entrenu mais si appartement globalité être charmant lumineux et extrêmement bien placer client si attendant standing somme avoir être très décevoir être notamment plaindre état moquette et tapisserie tache humidité usure extreme tapis salle manger présenter pli permanent fil famille avoir trébucher foi et donc manquer tomber et sèche linge faire systématiquement sauter plomb autre part wifi situer salle télé ne capter plus foi porte ci fermer pied table verre salon être casser et menacer tomber et manuel indique serviette supplémentaire unique fournir locataire être facturer sembler excessif location prix déboire avoir être signaler moment check out avec laurer avoir indiquer que remboursement être rigueur faire maintenant jour avoir essayer joindre guest trotter et laisser message reprise réponse bien que jeune femme avoir avoir affaire être montrer tout fait charmant moment check in et check out absence réponse sembler moins peu correct,negatif
111170012, photo être très trompeur penser avoir faire logement moderne mais ne agir fait que decoration camouflage vieux appartement cage escalier pas très accueillant mauvais odeur,negatif
109580451, florent être disponible téléphone pas mauvais surprise bon expérience,negatif
46795447, avoir apprécier localisation chambre cependant téléviseur ne fonctionner pas salle bain ne être pas très propre joindre douche disloquer moisissure joint lavabo et trou trop plein lavabo immonde moisissure mur vmc et odeur très fort cigarette cuisine et fait avoir laisser fenêtre ouvrir odeur rester présent devoir également ajouter oreiller ou traversin car oreiller être très vide rembourrage,negatif
128723364, appartement trop petit est enfaiter chambre bon glauque particulier couloir immeuble général vaisselle saler ustensile cuisine ne recommander pas tout suivre rester seul nuit lieu,negatif
25280889, appartement idéalement placer et potentiel cependant relativement peu aménager pas vaisselle salon peu vide pas poubelle et problème couchage venu effet avoir réserver appartement nuit personne supplément donc et suite problème livraison canapé avoir dormir lit doubler personne terre coussin certes ne être qu' nuit sommer jeune eva avoir prévenir 48h et problème être surement rapidement régler mais penser que mériter être citer sommer arriver contexte difficile hôte venir avoir dégradation personne précédent coup échange avoir être très compliqué rdv initialement prévoir midi échange clé foi place ne être plus possible 15h puis 14h10 être partir avoir donc falloir aller métro bastille récupérer exigence dernier moment caution ne être pas prévoir menace laisser carreau si refuser tout ton méprisant avouer ne avoir jamais être recevoir aussi agressivement lors précédent voyage air bnb être personne sérieux prendre toujours soin appartement louer rester perplexe et décevoir échange heureusement eva être ensuite excuser comportement et plus important être que avoir pouvoir passer we copine trop souci mais prochain passage parisien choisir autre adresse,negatif
59256251, antony avoir répondre immediatement confirmer booking et avoir organiser ami transmettre clé arrivé 9h30 soir cependant quand suivre arriver personne question avoir faire remarquer que être retard 9h40 et etait presser partir car avoir faim suivre sentir peu bienvenir surtout gros probleme être que appartement etait non seulement tres mauvais etat general comprendre qu devoir faire travail mais surtout extremement extremement sale rose vieux bouteille vin ne remplacer pas odeur propre appartement ne savoir que dire car effectivement être pas cher pari maintenir ne valoir pas plus mesure ou parisien être pas tout quartier saint martin et que surtout être extremement bruillant etant loge concierge non seulement bruit grand avenue mais bruir allée et venir entrée immeuble personellement avoir prochain sejour payer peu plus cher ailleurs,negatif
44641412, logement fonctionnel et bien équiper avoir apprécier flexibilité horaire accueil et accueil même corinne mais avoir avoir suite surprise négatif et regrettable ménage ne avoir pas être faire bout toilette sale avoir falloir que nettoyer et drap canapé lire ne avoir pas être changer avoir prendre change placard être avérer humide être dommage ca gâcher impression très positif avoir coup hésiter fortement laisser ménage plus logement être mal insonoriser avoir entendre voisin descendre escalier matin et porte entrée claquer ne être que seul nuit fort heureusement dommage car logement être très bien placer pari cordialement corinne,negatif
54546366, bon expérience studio franck description correspondre réalité pouvoir cuisiner kitchenette quartier être sympa commodité être très proche seul petit bémol régner studio léger arrière odeur cigarette,negatif
109831535, très chouette appart parisien rue être bien bruyant donc déconseiller personne avoir sommeil léger,negatif
86238068, séjour manu être bien passer désagréable surprendre arrivé avoir réserver logement moi avance car être très bien situer et disposer parking critère choix pari malheureusement arrivé fatiguer et charger avoir appeler manu avoir indiquer avoir laisser voiture place parking avoir donc devoir trouver urgence et payer conséquence ne être bien sûr pas prévoir budget être vraiment dommage car sommer partir mauvais impression alors que appartement être tout fait correct situer quartier vivre vue tour eiffel proche transport avoir permettre profiter escapade parisien comme devoir,negatif
132148904, confort très insuffisant sdb et literie quartier très bruyant surtout absence double vitrage fenêtre meuble cuisine mauvais état charnière porter branchement électrique non conforme nombreux multiprise,negatif
108242610, que dire séjour sinon avoir être horrible début fin ne avoir pas nouveau part jour arrivé avoir tenter joindre succès ne être que veille soir avoir avoir nouvelle avoir devoir aller chercher clé autre endroit pari plus guise serviette petit serviette couleur douteur et torchon bâtiment être très bruyant avoir éviter,negatif
110716606, logement constituer exception site airbnb véritable capharnaüm ou affaire et vêtement hôte trainer partout micro onder saleté repoussant frigo idem fenêtrer simple vitrage rue très bruyant resto 2h poivrot nuit et camion livraison partir 5h expérience intéressant mais fatigant hôte ne avoir manifestement pas comprendre principe site location appartement fuir,negatif
16291207, contrairement hôte précédent ne avoir pas tout aimer accueil hôte très difficile rejoindre textos alors que ne avoir pas cell avoir demander obtenir infos nécessaire sem départ surtout où trouver clé avoir finir obtenir information min prendre train pari appel non répondre 24h et texto pénible comme réponse pour voyageur organiser pourtant réponse être immédiat lorsque avoir demander louer logement appartement être admirablement situer resto traiteur boucher et autre rendre expérience culinaire séjour très intéressant malheureusement ne avoir ustensile cuisiner poêle et petit chaudron laisser même pas spatule armoire être vide avoir acheter repas traiteur petit plat mettre minifour réchauffer avoir dù utiliser bol soupe et mitaire sortir rien égouter pâte frais avoir préciser que être famille enfant mme hernandez avoir répondre que ne être pas problème or ne avoir jamais pouvoir manger ensemble puisqu'il ne avoir que table cabaret et tabouret bol verre et préciser description logement que être dispos confort inégalé repasser venir vivre beaucoup mieux ailleurs côté divan lire confort médiocre heureusement que enfant ne être pas pesant autre appartement louer avoir petit guide explicatif ne avoir rien appartement pas suggestion resto et surtout info appartement inclure où laisser clé retour mme avoir appeler chercher clé avoir mettre boîte lettre informer courriel départ suggestion avoir pouvoir simplement claquer porte très ordinaire être désolant puisque localisation être exceptionnel,negatif
23117973, logement être très bien placer pas métro belleville et nombreux centre intérêt être accessible pied appartement côté hygiène valoir mieux fermer œil appartement sentir humidité et renfermé joindre évier baignoire rideau douche et lavabo être moisir noir ménage ne avoir pas être faire arriver mouton poussière peu partout table manger sale frai ménage facturer drap et serviette être seul chose sembler propre appartement si ne avoir pas choix prendre logement ne mourir pas sinon ne hésiter pas ajouter euro nuit si falloir dormir lieu sain et propre,negatif
84916802, coupure électricité jour suite journée suivre juste tombé avoir mauvais période,negatif
78957462, avoir être désagréablement surprendre état studio envie aller coucher hôtel serviette toilette utiliser encore accrocher poubelle non vidé cafetier café marc moisir bassiner bouquet fané tremper eau vaisselle ranger plein eau lire non faire box et service sfr ne fonctionner pas apparemment personne ne être venir passage locatairesprécédents avoir ajouter état matelas et sommier latte ou manquer pas oreiller juste petit coussin pas ménage fait ne avoir pouvoir joindre nestor téléphone avouer avoir étė étonner trouver location faire abnb souhaiter être rembourser moins frai ménage,negatif
48499907, very bad experience déconseiller français ci dessous the appartment is not calm and quiet avoir expected the contrary it's very noisy we stayed there nights yes and in the bedroom you can hear avoir if they were in the room the neigbours going to the toilets taking their shower their alarm beeping their clock ringing every hour times at midnight the apartment is very badly insulated the windows are very thin so it's very cold and it feels like it's wide open when it is closed and you can also hear everything from the street car people screaming avoir the bedrooms give onto the street during the day you can enjoy the noise from the works of the two building that are being built in front of the bedrooms the apartment would need avoir splash of paint avoir the paint is cracking in every room internet and television work approximatly of the time which is very annoying top of that frédéric became very aggressive from the moment we decided to leave the apartment earlier even though we stayed nights and paid him more than he accused us of not watering his plant although did and he even demanded from our guarantee some of his plant didn't make it through the hot temperatures of august to summurize it's much too expensive for what it is an old and noisy apartment in an old apartment block with no charm not avoir good image of pari très mauvais expérience avoir passer jour frédéric appartement être très bruyant car mal insonoriser chambre entendre voisin aller toilette prendre douche réveil sonner horloge sonner heure coup minuit chambre donner rue et entendre passer circulation et journée travail immeuble construction juste face appartement ne avoir pas double vitrage donc faire très froid courant air permanent donner impression que fenêtre être ouvrir alors que être fermer peinture craquer pièce internet et télévision fonctionner temps car box sfr avoir clairement souci et finir frederic être devenir très désagréable quand avoir décider quitter appartement plus tôt que prévoir alors que sommer quand même rester jour et avoir payer plus avoir dessus marché réclamer retenue caution car plante avoir vingtaine et attendre entretenir comme si être jardinier ne avoir pas survivre canicule fin août bref très mauvais rapport qualité prix et hôte ne aspirer qu' gagner maximum argent dos,negatif
135751187, dominique être hote très serviable et avoir beaucoup aider lors arrivé ne sommer pas rencontrer mais avoir être très disponible fait travailler appartement être plutôt spacieux décoration être très trop personnel et surtout présence post it ensemble appartement avoir beaucoup surprendre effet presque meuble avoir consigne dessus et rappel consigne livre accueil être peu accueillir et vraiment surprenant airbnb avoir faire ne avoir jamais demander faire poussière penser personnellement que personne être aussi tatillon appartement ne devoir pas louer airbnb sommer sentir très mal avoir aise long séjour logement,negatif
110752828, pire expérience airbnb ne avoir pas choix appartement sale et poussiéreux odeur drap ne sembler pas être propre,negatif
135231789, appartement très bien placer mais vaisselle et bouilloire sale impossible regarder télé pas câble antenne pas cafetier nespresso présent photo pas boxe wifi beaucoup ampoule griller canapé lire inconfortable même pas sel et poivre cuisine cependant linge être propre et décoration être très original,negatif
22799431, logement ne être pas comme photo désordre régner peu partout dessus placard côté certes ne être là que seul nuit mais avoir aimer avoir chambre accueillant essai air bnb décevoir,negatif
50501663, concerner logement être non respectable hôte accueil pourquoi être certes très bien situer mais être très sal ne être pas bed breakfast salle bain et toilette manquer entretien frigo ne accueillir que vieux légume pourrir lit être qualité médiocre et drap être sale couette lit place ne être réduire que taille place et bref retourner volontiers si vouloir bien décemment accueillir sentir respecter,negatif
100844863, si chercher chambre hôtel accessible ne importer heure pari prix correct appartement être faire pour néanmoins ne correspondre pas concept airbnb ne avoir jamais rencontrer hôte et douter fortement que habiter lit être placer cuisine autre point être soulever trouver que être désagréable trouver mot commandement comportement avoir séjour style mettre chauffer micro onder plat enlever couvercle aluminium micro onde devenir hs casser ventilateur manipuler mal casser poignée frigidaire briser porte douche liste ne être pas exhaustif avoir être ensemble satisfaire puisque annonce être conforme appartement reprocher surtout business faire autour airbnb ne falloir pas étonner que état prendre décision taxer site comme aibnb personne comme antoine ne être que investisseur,negatif
89554301, avoir jamais rencontrer jean claude mais téléphone sembler gentil et répondre rapidement avoir message être apprécier sejour etait mal partir lorsque avoir remarquer que clef cacher ne être pas avoir place fait être devoir fait que chambre ne être pas prêt que avoir mettre d'accord heure arrivé fait sommer venir plus tard et avoir surprendre cleaner chambre ne avoir pas empêcher que avoir retrouver macaroni sec parterre et même macaroni drap lit imaginer que pauvre cleaner avoir devoir presser lorsque sommer arriver chambre avoir falloir mais rien spécial charme studio rester emplacement tout pres quartier montmartre,negatif
127808846, déconseiller accueil charmer tom et emplacement ne pouvoir que déconseiller appartement coin salon microscopique salle bain inimaginable pas chauffage et saleté repoussant kitchenette équipée cuillère café et pas chauffer non plus simple vitrage donc nuit blanc quartier animer prix être exorbitant voir prestation,negatif
107323574, jean être hôte particulièrement accueillir bienveillant et discret logement être cependant très mal insonoriser ne permettre pas repos qualité,negatif
121113770, petit déj ne être pas juste café thé devoir demander couverture et serviette toilette fournir suite montrer certain désorganisation laisser aller wifi désactiver et réactiver être plus chiant être polir plus connexion ramer volet grincer et ferment pas entièrement bof bof quartier très très français,negatif
2814160, très décevoir trouver appartement poussière épaisseur surtout plein gros miton linge toilette être encore humide odeur moisir ainsi que housse couette chiffon coter lit vaisselle gras propreté l’hygiène c’est primordial c’est appartement et non canapé cassé mettre matelas terre c’est sport petit pièce et n’ être pas très propre être dommage car appartement être mignon bien situer proche métro,negatif
111110291, appartement être bien placer minute métro minute pied république quartier être assez cool trouver boulangerie supérette petit resto chinois japonais mexicain et petit terrasse aller boire verre tout même rue être assez pratiquer julian être très sympa et avoir être très arrangeant clé autant arrivé que départ pas lit mais matelas terre visiteur précédent avoir casser latte lit ainsi matelas être poser terre julian avoir proposer remettre canapé latte casser mais avoir bien spécifier que risquer tomber gros être soit tomber soit dormir terre et ne sembler pas déranger plus que julian même si être jeune et vacance etait très mauvais surprise lorsque sommer arriver appartement appartement être humide et heureusement que faire beau et bon séjour pari et faire peu frisqué surtout quand sortir douche petit serviette cuisine ne être pas pouvoir appeler propre paraître gras frigo et micro onde sembler tout même assez propre sol pièce vivre avoir être rapidement nettoyer et odeur appartement ne être pas agréable bien que être appartement fumeur ne être pas que odeur tabac froid bien que point fort être très positif point négatif avoir être assez contraignant et avoir peu surpasser appart suivre certes peu titilleuse point mais avoir voir commentaites précédent demander si sommer juste tombé mauvais période ou si commentaire précédent être objectif ou non,negatif
86609768, appartement bien situer quartier animer commodité proximité hôte avoir bien aider accéder appart cependant agir appart lit mezzanine être pas duplex euro ménage laisser désirer poussière vaisselle microondes trop cher propreté douteur désagréable surprendre réservation appart être situer étage ascenceur et bagage arrivé appart être faire douleur,negatif
115017106, eric être hôte très aimable et disponible avoir avoir accès très facilement appartement et avoir acheter fourniture manquer sèche cheveu et fer repasser cependant logement être pas adapter personne maximum surface être trop petit et canapé ne être pas tout adapter dormir très inconfortable appartement ne avoir pas isolation phonique avoir acheter bouchon oreille car entendre parfaitement mouvement voisin pallier comprendre ronflement restaurant dessous et rue car carrefour très vivre nuit,negatif
111136530, suivre vraiment décevoir localisation être parfaire mais suivre décevoir avoir offrir nuit famille passer da véritable porcherie habituer enfant et loin être maniaque appartement être vrai manque respect euro ménage avoir tout refaire même être scandaleux,negatif
81807516, appartement conforme attente plein quartier montmartre accueil yannick mari julia être chaleureux et professionnel rien négatif signaler,negatif
116754308, très mauvais expérience appartement être bien placer mais révéler bien plus petit et plus sombre que ne paraître et surtout épouvantablement bruyant geste accueil hôte absent décoration impersonnel location être beaucoup trop cher proposition,negatif
113062602, ne avoir pas séjourner hôte tellement odeur dégoutais avoir devoir prendre hôtel dernier minute 21h ne avoir pas être rembourser avoir coûter nuit rémy arrangement ne avoir être trouver hôte faire dédommager ne recommander pas logement,negatif
106617113, accueil sympathique mais trop cher qualité logement mauvais isolation thermique étage face rail chemin fer chasse eau vétuste et douche plain pied toilette,negatif
90078300, alors que être déjà arriver pari proprio avoir annuler réservation dernier moment même rencontrer problème plomberie trop important avoir appart trouver un peu mauvais part même si ne être sûrement pas vraiment faute avoir donc être obliger trouver hôtel peu temps avoir endroit dormir leo avoir être réglo et avoir rembourser nuit oublier tout même,negatif
108966977, accueil sympathique hôte appartement clair et spacieux quartier sympas petit bémol ménage être peu succinct odeur désagréable urine chat,negatif
24117883, bien mauvais expérience rien grave mais logement décrépitude ne être pas habitude airbnb prendre courant cache ou raffistolée sparadrap vaisselle et couvrir sale balai abandonner fenêtre luminaire bas gamme vraiment désolant,negatif
4899122, sommer entièrement satisfaire petit appartement même si température eau chaud douche être contrôler bizarrement robinet lavabo secret avoir découvrir absence propriétaire seb être facilement rejoingnable email et ne avoir jamais manquer répondre aimer ajouter petit détail pouvoir faciliter prochain locataire lorsque arriver gare nord diriger sortie déboucher rue marx dormoy être seulement minute marche appartement pas besoin prendre autobus vérifier suffisance rouleau papier toiletter foi arriver place éviter surprendre désagréable,negatif
11639913, maison être très accueillant avoir beaucoup d’espace et être très bien placer mais nécessiter intervention fonctionnement chauffe eau passer allègrement l’eau bouillant l’eau glacer pouvoir grand chose régler juste milieu fenêtre ne pouvoir pas être utiliser comme enjoindre ne pas ouvrir n’y avoir pas chauffage pièce vivre manger aussi plutôt désagréable quand faire frisquet,negatif
107753891, horaire et lieu pratiquer cependant douche être boucher tv ne fonctionner pas et robinet lavabo fuir avoir être décevoir,negatif
98268274, appartement être idéalement situer transport proximité ainsi que large choix boutique revanche avoir être assez décevoir appartement même si photo être ressemblant avoir détail ne avoir pas plaire comme tuyau apparent salle bain morceau carrelage casser lino pas très stable trou mur poussière mais emmanuel avoir être très gentil meme si ne avoir pas avoir occasion voir entrée lieu et sejour être très bien dérouler,negatif
62378398, daphné être très sympathique et discret chambre être conforme description et nécessaire toilette être fournir verrou permettre fermer chambre appartement être idéalement placer profiter pari quartier très vivant mais bruyant être seul point négatif,negatif
115641716, quartier être bien desservir transport boire métro prendre bus accès clé être bien décrire mais pas facile nuit tomber si ne avoir pas prévoir lampe poche literie être bien mais drap ne être pas bon taille et douteux ne savoir pas amener drap et serviette toilette torcher armer patience utiliser électroménager plaque four micro onde faire attention sol être peu glissant appart peu humide contact dali ne faire que sms ou mail ne avoir pas répondre téléphone ne avoir pas appeler non plus,negatif
123241838, bon emplacement mais appartement être sale beaucoup poussière partout,negatif
101572533, falloir aller chercher clef autre bout pari appartement être petit décodeur ne marcher pas ne avoir pas papier toiletter douche être casser bref expérience assez négatif,negatif
101619678, jeune gens agence manager appartement avoir être avoir écoute et avoir vraiment essayer trouver solution nombreux point ne aller pas cependant ascenseur annonce ne exister pas machine avoir laver ne savoir pas couvert avoir être apporter jour car ne exister que fourchette appartement et ne parler pas lit avoir être changer avoir demande séjour loin titre annonce luxueux suivre jour famille redescendre avoir année étudiant mauvais literie bruit et galère avoir note que jeune gens agence avoir vraiment essayer faire job mais propriétaire avoir besoin investir rideau douche sale literie très mauvais qualité meuble et canapé jaunir armoire plein chose avoir ranger faire place experience que ne recommander pas,negatif
79530391, appartement atypique et miniscule puis surpris lit mezzanine être difficile voire impossible dormir hygiène être peu douteux heureusement que walter être hôte disponible et réactif face demande,negatif
121649511, devoir faire préciser détail important exemple ou ranger vêtement typer manteau costumer robe et surtout demander que chauffage être activer période hivernal car ne être pas cas lors séjour et être totalement insupportable surtout décembre,negatif
112859848, être honte lorsque avoir réserver auprès franck chose avoir demander être départ tardif 15h30 avoir répondre que ne avoir pas problème matin départ voilà que faire réveiller 13h femme ménage demander quitter lieu car nouveau locataire être bas attendre appartement être scandale suivre ensuite faire mettre porte pluie et avoir contacter airbnb avoir dédommagement car propriétaire refuser catégoriquement parler avoir même raccrocher nez plus ni lampe ni chauffage ne fonctionner pas chambre lit et canapé être vraiment calvaire sentir ressort et réveiller mal dos horrible micro onde être cacher placard et fait très difficile utiliser enfin ne compter pas sortir soir car grillage entrée être ouvrir journée mais complètement fermer soir donc impossible sortir immeuble partir certain heure bref plus jamais ne réserver auprès hôte être scandaleux traiter locataire ainsi car prix être extrêmement élever prestation,negatif
61963160, contact avoir être très facile mail ou texto appartement correspondre photo pas mauvais surprise garder adresse,negatif
73526519, trouver quartier pas recommander car être plein prostitué même porte bâtiment être plein prostitué avoir prévenir aurélie que mère être âgé et appartement trouver 4ième étage ascenseur avoir devoir dire dire avoir avis plus jour arrivé avoir donner clef et sommer arriver midi donc avoir porter valise journée d'ailleurs l’appartement être très saler donc que effort ménage ne recommander pas option comme logement pari,negatif
116122171, appart très bien situer pari très sale sommier casser bolide salle bain minable linge lit très mauvais odeur poussière partout parler rideau tout tâche et mal accrocher être dommage rapport prix payer,negatif
62672577, alexander être hôte avoir passer nuit trouver que avoir payer chambre fort cher avoir avoir alexander habiter pas loin montmartre être très pratique mais chambre avoir dormir copine et être placard faire peine m2 air être irrespirable et faire très chaud pièce fenetre porte ne être pas fermer clé et ne avoir pas intimité devoir traverser chambre principal dormir alexander et autre monsieur aller toilette plus porte toilette et salle bain ne avoir pas clé avoir payer chambre formule petit déjeuner mais grand être surprise matin quand être lever partir avoir rien recevoir part glacial revoir autre monsieur alexander ne être même pas parage ne recommander pas chambre autre,negatif
43994408, avoir être accueillir ami amanda très agréable avoir aider monter valise et avoir trouver parking description appartement être tout fait juste mais commencer faire vieux notamment cuisine et salle bain et vaisselle ne être pas propre quartier être assez mal fréquenté mais facile accès et vue montmartre être magnifique sortie très désagréable départ être précipiter 10h10 alors que avoir clairement dire que pouvoir rester 11h arrivé autre personne homme ménage ne être courant rien clé parking avoir envahir appartement même que ne être sortir être assez désagréable comme expérience surtout enfant,negatif
60080920, seul photo ne correspondre pas logement naas avoir faire attendre dehors froid 16h00 19h00 remise clé faire sms informer que clé être paillasson pas tout accueillir chambre être sale ménage ne être pas faire tout être crasseux lit personne être défoncer et drap fournir ne être pas propre toilette être partager et chasse eau ne fonctionner pas savoir tout être passer avoir eviter absolument annonce être imposture,negatif
102207516, accueil froid et distant échange être limiter énoncé règle avoir respecter être airbnb suivre sentir mal aise et inconfortable décevoir et perplexe surtout voir commentaire hautement positif annonce seul point positif logement propre et silencieux,negatif
86319632, bon emplacement chambre ne être pas prêt arrivé lendemain hôte avoir donc promettre rembourser nuit cependant remboursement toujours pas effectuer,negatif
86979188, appartement serviette drap tapir bain poubelle savon éclairage chaise mais poussière tache meuble cuisine miette,negatif
52141810, emplacement studio sophie être super donc parfait explorer pari super quartier malheureusement pas possible connecter wifi caractère mot passe être beaucoup et ne avoir pas pouvoir vérifier box car être enfermer valise avoir aussi pas mal poussière et odeur cigarette froid détail certes mais pouvoir rendre expérience peu moins agréable dire finir note positif être très chouette endroit légèrement améliorable mais conseiller tout fait,negatif
116624582, attention annonce ne être pas conforme description appartement effet avoir découvrir que toilette ne être pas situer appartement mais palier couloir desservir appartement plus toilette être très mauvais état raison pour être très important ne recommander pas logement,negatif
54942570, bon accueil ana et giorgio avoir être gentil avoir aider résoudre moment arrivé problème très ennuyant lunette avoir proposer accompagner opticien voiture avoir avoir peu froid quand température être baisser mais inconfort avoir être régler assez tôt avoir peu restriction appart pas douche certain heure et vouloir réserver ici falloir tener compte,negatif
109346545, hôte ne avoir être ni aimable ni arrangeant puisqu'elle avoir faire traverser moitié pari récupérer clé logement avoir pouvoir miracle accéder grâce voisin car kahena avoir donner mauvais digicode porte entrée appartement être insalubre froid sombre et humide poubelle être plein lorsque suivre arriver serviette et autre drap sentir moisir et séjour avoir être très pénible kahena avoir aussi demander reverser indemnité car ne avoir pas faire ménage alors que avoir payer taxe nettoyage arrivé et départ suivre extrêmement décevoir car avoir lire commentaire positif et logement alors que ne être rien bref genre situation être dégoûter séjour déconseiller vivement passer chemin logement là,negatif
114384446, séjour avoir être gache fait que prendre douche être quasi impossible voir que appartement fuir voisin lorsque faire couler eau hote être excuser et être très gentil mais appartement ne avoir pas être louer tant que fuite ne être pas réparer façon général falloir faire attention ne pas mettre eau terre ne pas mettre trop papier toilette ne pas utiliser plaque parce être casser être difficile attendre autant précaution voyageur,negatif
123924437, ne avoir pas avoir chance rencontrer michelle avoir faire connaissance uniquement téléphone appartement petit mais mignon deco noël jardin trop mimi petit bémol cafetier électrique être casser donc pas café matin savoir que nouveau occupant avoir cafetier neuf,negatif
104561531, bon accueil surprise désagréable tt être ok,negatif
121105599, appartement être très mal concevoir et passer temps faire très mal avoir 70cm poutre et matelas mezzanine quand lever et marcher courber ne pouvoir pas être autrement prendre poutre tête falloir ramper entrée avoir marche montant et marche descendant pénombre donc quand sortir empierge marche être donc montant sortir télé être gigantesque avoir 1m canapé degré dernier torticolis et mal tête assurer si regarder drap être user delà tolérable serviette ne être pas propre logement être très bruillant et juxte cage escalier monter matin élève braillard lycée privé être immeuble ne importer marcher hall sembler marcher appartement employé avoir ouvrir être retard fait suffire avoir code voir très bien être toilette et frigo même poignée porte toilette être casser si fermer porte intérieur ne pouvoir plus ressortir avoir clef être venir logement pour soit dire récupérer qqc ou faire inventaire evidemment avoir être prévenir bref logement parisien typique trouver sûrement nombreux locataire qualité prestation être médiocre pari,negatif
108234683, logement assez spacieux et proche commodité revanche avoir payer frai ménage mais ménage être mal faire,negatif
48818991, genadiy avoir avoir gentillesse organiser pour que pouvoir déposer affaire plus tôt que heure habituel entrée être déjà appréciable ensuite studio être exactement que décrire et équipement décoration point conforme réserve madeleine grignoter appréciable aussi quartier proche être tranquille et trouver commerce pratique seul point négatif boulangerie plus proche être fermer week end,negatif
49628095, hakan être là rendre plus appartement venir être occuper avoir prendre douche être personne avoir remettre clé appartement sale et malodorant départ rendre remise clé 10h toujours personne 10h20 partir commentaire,negatif
123198196, ne être absolument pas conforme être annoncer ne pouvoir manger place tant être sale vaisselle four wc et sdb sale également,negatif
137241013, dominique avoir très accueillir pas mauvais surprise avoir vraiment apprécier séjour parisien,negatif
112281499, logement ne être pas entretenir fort odeur transpiration persister seul balai avoir être passer alors que être déjà là chambre être inutilisable tellement drap être sale avoir utiliser unique douche salle sport car salle bain n’était pas chauffer novembre pari personne dormir canapé couverture parce que autre lit être occuper,negatif
41297421, studio ne correspondre pas photo très mauvais état réfrigérateur hs doucher hs évacuation boucher pomme douche casser propreté général vraiment limiter pas rangement prévoir visiteur avoir réserver et payer nuit ne suivre rester que seul déconseiller si vraiment peu moyen,negatif
99785131, ne avoir pas rencontrer kenza mais indication être très clair entrer appartement communication facile et agréable appartement certes petit mais lumineux et joliment décorer quartier tres agréable pas tres pratique pas cintre pas table nuit tv vraiment minuscule très peu vaisselle et lire vraiment très inconfortable avoir très mal dormir ne comprendre pas que hôte ne avoir toujours pas changer lire remarque répétition commentaire découvrir seulement maintenant,negatif
73622675, emplacement appartement être idéal mais falloir savoir que trouver rez chaussée rue passant proximité bar bruyant fenêtre isolant être difficile dormir matin,negatif
97158254, accueil très chaleureux part julien gentillesse et courtoisie rare quartier être très vivant être déranger commerce consommation courant mn pied appartement être bijou chaleur et fonctionnalité si avoir mettre note mettre,negatif
113356530, ne avoir pas rencontrer marion personne mais être rendre disponible durée séjour également flexible horaire point négatif électroménager faire cuisine être très rustique chat être très bavard avoir rendre nuit très difficile avoir également chat compter odeur litière salle bain mais proche lit et rideau ne cacher pas totalement lumière jour résumé être séjour compliquer logement disponibilité gentillesse et flexibilité hôte,negatif
121830529, arrivé pied immeuble vétuste ascenseur minuscule réflexion très désagréable voisin appartement plus petit que ne parer photo wifi très faible doucher brulante just serviette bain taille moyen jour salle bain très réduire,negatif
136210881, être séjour hôtel literie être toujours confortable et isolation sonore bruit rue très correct compter tenir boulevard magenta proximité chambre ci contrairement foi précédent être équiper penderie et petit table chaise pouvoir poser ordinateur tenir toutefois signaler désagrément chambre numéro circuit chauffage passer mur faire bruit constant et désagréable silence nuit même chauffage chambre éteindre entendre bruit important colonne eau salle bain lorsque étage dessus puiser eau enfin manquer toujours lampe chevet pouvoir bouquiner ou profiter lumière tamiser soir,negatif
42282922, bien que logement être très bien situer être séjour eric malheureusement plus désagréable effet avoir être plus que décevoir prestation proposer télé ne fonctionner pas pas sèche linge comme stipuler descriptif lit dire vrai n’était autre que vieux canapé lire casser avoir être impossible dormir surcroît logement être extrêmement poussiéreux lorsque avoir joindre eric tv être incapacité trouver solution car voyage or condition général être indiquer que l’hôte devoir faire intervenir cas absence dommage car eric sembler toutefois sympathique,negatif
