Airline,Airline ID,Name,Source airport,Source,Destination airport,Target,Country
AA,24,American Airlines,DOH,11051,ORD,3830,United States
AA,24,American Airlines,DOH,11051,PHL,3752,United States
AA,24,American Airlines,DOM,2877,SJU,2890,United States
AA,24,American Airlines,DRO,3713,DFW,3670,United States
AA,24,American Airlines,DRO,3713,PHX,3462,United States
AA,24,American Airlines,DRW,3999,BNE,3320,United States
AA,24,American Airlines,DRW,3999,SYD,3361,United States
AA,24,American Airlines,DSM,3729,CLT,3876,United States
AA,24,American Airlines,DSM,3729,DCA,3520,United States
AA,24,American Airlines,DSM,3729,DFW,3670,United States
AA,24,American Airlines,DSM,3729,ORD,3830,United States
AA,24,American Airlines,DSM,3729,PHX,3462,United States
AA,24,American Airlines,DTW,3645,CLT,3876,United States
AA,24,American Airlines,DTW,3645,DCA,3520,United States
AA,24,American Airlines,DTW,3645,DFW,3670,United States
AA,24,American Airlines,DTW,3645,LGA,3697,United States
AA,24,American Airlines,DTW,3645,MIA,3576,United States
AA,24,American Airlines,DTW,3645,ORD,3830,United States
AA,24,American Airlines,DTW,3645,PHL,3752,United States
AA,24,American Airlines,DTW,3645,PHX,3462,United States
AA,24,American Airlines,DTW,3645,YUL,146,United States
AA,24,American Airlines,DUB,599,CLT,3876,United States
AA,24,American Airlines,DUB,599,JFK,3797,United States
AA,24,American Airlines,DUB,599,LHR,507,United States
AA,24,American Airlines,DUB,599,ORD,3830,United States
AA,24,American Airlines,DUB,599,PHL,3752,United States
AA,24,American Airlines,DUS,345,AUH,2179,United States
AA,24,American Airlines,DUS,345,JFK,3797,United States
AA,24,American Airlines,DUS,345,LAX,3484,United States
AA,24,American Airlines,DUS,345,LHR,507,United States
AA,24,American Airlines,DUS,345,MIA,3576,United States
AA,24,American Airlines,DUS,345,ORD,3830,United States
AA,24,American Airlines,DUS,345,RSW,3793,United States
AA,24,American Airlines,DXB,2188,LHR,507,United States
AA,24,American Airlines,EBB,1187,LHR,507,United States
AA,24,American Airlines,EDI,535,LHR,507,United States
AA,24,American Airlines,EIS,2903,SJU,2890,United States
AA,24,American Airlines,ELH,1943,MIA,3576,United States
AA,24,American Airlines,ELM,3946,PHL,3752,United States
AA,24,American Airlines,ELP,3559,DFW,3670,United States
AA,24,American Airlines,ELP,3559,LAX,3484,United States
AA,24,American Airlines,ELP,3559,ORD,3830,United States
AA,24,American Airlines,ELP,3559,PHX,3462,United States
AA,24,American Airlines,ERI,4276,PHL,3752,United States
AA,24,American Airlines,EUG,4099,LAX,3484,United States
AA,24,American Airlines,EUG,4099,PDX,3720,United States
AA,24,American Airlines,EVV,4018,DFW,3670,United States
AA,24,American Airlines,EVV,4018,ORD,3830,United States
AA,24,American Airlines,EWN,3730,CLT,3876,United States
AA,24,American Airlines,EWR,3494,CLT,3876,United States
AA,24,American Airlines,EWR,3494,DFW,3670,United States
AA,24,American Airlines,EWR,3494,HKG,3077,United States
AA,24,American Airlines,EWR,3494,LHR,507,United States
AA,24,American Airlines,EWR,3494,MIA,3576,United States
AA,24,American Airlines,EWR,3494,ORD,3830,United States
AA,24,American Airlines,EWR,3494,ORY,1386,United States
AA,24,American Airlines,EWR,3494,PHL,3752,United States
AA,24,American Airlines,EWR,3494,PHX,3462,United States
AA,24,American Airlines,EWR,3494,SEA,3577,United States
AA,24,American Airlines,EYW,3875,MIA,3576,United States
AA,24,American Airlines,EZE,3988,DFW,3670,United States
AA,24,American Airlines,EZE,3988,JFK,3797,United States
AA,24,American Airlines,EZE,3988,MIA,3576,United States
AA,24,American Airlines,FAR,4292,DFW,3670,United States
AA,24,American Airlines,FAR,4292,ORD,3830,United States
AA,24,American Airlines,FAT,3687,DFW,3670,United States
AA,24,American Airlines,FAT,3687,LAX,3484,United States
AA,24,American Airlines,FAT,3687,PHX,3462,United States
AA,24,American Airlines,FAY,5738,CLT,3876,United States
AA,24,American Airlines,FAY,5738,DCA,3520,United States
AA,24,American Airlines,FCO,1555,CLT,3876,United States
AA,24,American Airlines,FCO,1555,JFK,3797,United States
AA,24,American Airlines,FCO,1555,LHR,507,United States
AA,24,American Airlines,FCO,1555,ORD,3830,United States
AA,24,American Airlines,FCO,1555,PHL,3752,United States
AA,24,American Airlines,FDF,2878,MIA,3576,United States
AA,24,American Airlines,FDF,2878,SJU,2890,United States
AA,24,American Airlines,FLG,4261,PHX,3462,United States
AA,24,American Airlines,FLL,3533,CLT,3876,United States
AA,24,American Airlines,FLL,3533,DCA,3520,United States
AA,24,American Airlines,FLL,3533,DFW,3670,United States
AA,24,American Airlines,FLL,3533,ORD,3830,United States
AA,24,American Airlines,FLL,3533,PAP,1897,United States
AA,24,American Airlines,FLL,3533,PHL,3752,United States
AA,24,American Airlines,FLL,3533,PHX,3462,United States
AA,24,American Airlines,FLO,3879,CLT,3876,United States
AA,24,American Airlines,FNT,4089,ORD,3830,United States
AA,24,American Airlines,FPO,1948,CLT,3876,United States
AA,24,American Airlines,FPO,1948,MIA,3576,United States
AA,24,American Airlines,FRA,340,CLT,3876,United States
AA,24,American Airlines,FRA,340,DFW,3670,United States
AA,24,American Airlines,FRA,340,KUL,3304,United States
AA,24,American Airlines,FRA,340,LHR,507,United States
AA,24,American Airlines,FRA,340,PHL,3752,United States
AA,24,American Airlines,FSD,4009,DFW,3670,United States
AA,24,American Airlines,FSD,4009,ORD,3830,United States
AA,24,American Airlines,FSM,3437,DFW,3670,United States
AA,24,American Airlines,FUK,2305,NRT,2279,United States
AA,24,American Airlines,FWA,4041,DFW,3670,United States
AA,24,American Airlines,FWA,4041,ORD,3830,United States
AA,24,American Airlines,GCK,3497,DFW,3670,United States
AA,24,American Airlines,GCM,1926,CLT,3876,United States
AA,24,American Airlines,GCM,1926,MIA,3576,United States
AA,24,American Airlines,GCM,1926,PHL,3752,United States
AA,24,American Airlines,GDL,1804,DFW,3670,United States
AA,24,American Airlines,GDL,1804,LAX,3484,United States
AA,24,American Airlines,GDL,1804,PHX,3462,United States
AA,24,American Airlines,GDL,1804,SJC,3748,United States
AA,24,American Airlines,GEG,3467,PHX,3462,United States
AA,24,American Airlines,GGG,3465,DFW,3670,United States
AA,24,American Airlines,GGT,1941,MIA,3576,United States
AA,24,American Airlines,GIB,1738,LHR,507,United States
AA,24,American Airlines,GIG,2560,CLT,3876,United States
AA,24,American Airlines,GIG,2560,DFW,3670,United States
AA,24,American Airlines,GIG,2560,JFK,3797,United States
AA,24,American Airlines,GIG,2560,MIA,3576,United States
AA,24,American Airlines,GJT,4063,DFW,3670,United States
AA,24,American Airlines,GJT,4063,PHX,3462,United States
AA,24,American Airlines,GLA,534,LHR,507,United States
AA,24,American Airlines,GLA,534,PHL,3752,United States
AA,24,American Airlines,GND,2882,MIA,3576,United States
AA,24,American Airlines,GNV,3472,CLT,3876,United States
AA,24,American Airlines,GNV,3472,MIA,3576,United States
AA,24,American Airlines,GOT,687,LHR,507,United States
AA,24,American Airlines,GPT,4038,CLT,3876,United States
AA,24,American Airlines,GPT,4038,DFW,3670,United States
AA,24,American Airlines,GRB,3653,ORD,3830,United States
AA,24,American Airlines,GRI,5740,DFW,3670,United States
AA,24,American Airlines,GRK,3775,DFW,3670,United States
AA,24,American Airlines,GRR,3685,DFW,3670,United States
AA,24,American Airlines,GRR,3685,ORD,3830,United States
AA,24,American Airlines,GRU,2564,CLT,3876,United States
AA,24,American Airlines,GRU,2564,DFW,3670,United States
AA,24,American Airlines,GRU,2564,JFK,3797,United States
AA,24,American Airlines,GRU,2564,LAX,3484,United States
AA,24,American Airlines,GRU,2564,MCO,3878,United States
AA,24,American Airlines,GRU,2564,MIA,3576,United States
AA,24,American Airlines,GSO,4008,CLT,3876,United States
AA,24,American Airlines,GSO,4008,DCA,3520,United States
AA,24,American Airlines,GSO,4008,DFW,3670,United States
AA,24,American Airlines,GSO,4008,LGA,3697,United States
AA,24,American Airlines,GSO,4008,MIA,3576,United States
AA,24,American Airlines,GSO,4008,PHL,3752,United States
AA,24,American Airlines,GSP,4034,CLT,3876,United States
AA,24,American Airlines,GSP,4034,DCA,3520,United States
AA,24,American Airlines,GSP,4034,DFW,3670,United States
AA,24,American Airlines,GSP,4034,PHL,3752,United States
AA,24,American Airlines,GUA,1767,DFW,3670,United States
AA,24,American Airlines,GUA,1767,MIA,3576,United States
AA,24,American Airlines,GVA,1665,LHR,507,United States
AA,24,American Airlines,GYE,2673,JFK,3797,United States
AA,24,American Airlines,GYE,2673,MIA,3576,United States
AA,24,American Airlines,GYE,2673,SCY,6045,United States
AA,24,American Airlines,GYE,2673,UIO,2688,United States
AA,24,American Airlines,HAJ,352,LHR,507,United States
AA,24,American Airlines,HAM,342,LHR,507,United States
AA,24,American Airlines,HAN,3199,NRT,2279,United States
AA,24,American Airlines,HEL,421,JFK,3797,United States
AA,24,American Airlines,HEL,421,LHR,507,United States
AA,24,American Airlines,HEL,421,MAN,478,United States
AA,24,American Airlines,HHH,8314,CLT,3876,United States
AA,24,American Airlines,HHH,8314,DCA,3520,United States
AA,24,American Airlines,HKG,3077,EWR,3494,United States
AA,24,American Airlines,HKG,3077,JFK,3797,United States
AA,24,American Airlines,HKG,3077,LAX,3484,United States
AA,24,American Airlines,HKG,3077,NRT,2279,United States
AA,24,American Airlines,HKG,3077,ORD,3830,United States
AA,24,American Airlines,HKG,3077,SFO,3469,United States
AA,24,American Airlines,HMO,1807,PHX,3462,United States
AA,24,American Airlines,HND,2359,HNL,3728,United States
AA,24,American Airlines,HND,2359,SFO,3469,United States
AA,24,American Airlines,HNL,3728,DFW,3670,United States
AA,24,American Airlines,HNL,3728,HND,2359,United States
AA,24,American Airlines,HNL,3728,KIX,3992,United States
AA,24,American Airlines,HNL,3728,LAX,3484,United States
AA,24,American Airlines,HNL,3728,NGO,3942,United States
AA,24,American Airlines,HNL,3728,NRT,2279,United States
AA,24,American Airlines,HNL,3728,OAK,3453,United States
AA,24,American Airlines,HNL,3728,PHX,3462,United States
AA,24,American Airlines,HNL,3728,SJC,3748,United States
AA,24,American Airlines,HNL,3728,SYD,3361,United States
AA,24,American Airlines,HOU,3566,DFW,3670,United States
AA,24,American Airlines,HPN,3589,CLT,3876,United States
AA,24,American Airlines,HPN,3589,DCA,3520,United States
AA,24,American Airlines,HPN,3589,ORD,3830,United States
AA,24,American Airlines,HPN,3589,PHL,3752,United States
AA,24,American Airlines,HSV,4113,CLT,3876,United States
AA,24,American Airlines,HSV,4113,DCA,3520,United States
AA,24,American Airlines,HSV,4113,DFW,3670,United States
AA,24,American Airlines,HSV,4113,ORD,3830,United States
AA,24,American Airlines,HTS,5742,CLT,3876,United States
AA,24,American Airlines,HVN,4006,PHL,3752,United States
AA,24,American Airlines,IAD,3714,AUH,2179,United States
AA,24,American Airlines,IAD,3714,CLT,3876,United States
AA,24,American Airlines,IAD,3714,DFW,3670,United States
AA,24,American Airlines,IAD,3714,DOH,11051,United States
AA,24,American Airlines,IAD,3714,LAX,3484,United States
AA,24,American Airlines,IAD,3714,LHR,507,United States
AA,24,American Airlines,IAD,3714,MIA,3576,United States
AA,24,American Airlines,IAH,3550,CLT,3876,United States
AA,24,American Airlines,IAH,3550,DFW,3670,United States
AA,24,American Airlines,IAH,3550,DOH,11051,United States
AA,24,American Airlines,IAH,3550,LAX,3484,United States
AA,24,American Airlines,IAH,3550,LHR,507,United States
AA,24,American Airlines,IAH,3550,MIA,3576,United States
AA,24,American Airlines,IAH,3550,ORD,3830,United States
AA,24,American Airlines,IAH,3550,PHL,3752,United States
AA,24,American Airlines,IAH,3550,PHX,3462,United States
AA,24,American Airlines,ICN,3930,DFW,3670,United States
AA,24,American Airlines,ICN,3930,NRT,2279,United States
AA,24,American Airlines,ICT,3457,DFW,3670,United States
AA,24,American Airlines,ICT,3457,ORD,3830,United States
AA,24,American Airlines,ILM,3845,CLT,3876,United States
AA,24,American Airlines,ILM,3845,DCA,3520,United States
AA,24,American Airlines,ILM,3845,LGA,3697,United States
AA,24,American Airlines,ILM,3845,PHL,3752,United States
AA,24,American Airlines,IND,3585,CLT,3876,United States
AA,24,American Airlines,IND,3585,DCA,3520,United States
AA,24,American Airlines,IND,3585,DFW,3670,United States
AA,24,American Airlines,IND,3585,JFK,3797,United States
AA,24,American Airlines,IND,3585,LAX,3484,United States
AA,24,American Airlines,IND,3585,MIA,3576,United States
AA,24,American Airlines,IND,3585,ORD,3830,United States
AA,24,American Airlines,IND,3585,PHL,3752,United States
AA,24,American Airlines,IND,3585,PHX,3462,United States
AA,24,American Airlines,IPT,3584,PHL,3752,United States
AA,24,American Airlines,ISB,2223,AUH,2179,United States
AA,24,American Airlines,ISP,3857,DCA,3520,United States
AA,24,American Airlines,ISP,3857,PHL,3752,United States
AA,24,American Airlines,IST,1701,LHR,507,United States
AA,24,American Airlines,ITH,3947,PHL,3752,United States
AA,24,American Airlines,ITM,2334,NRT,2279,United States
AA,24,American Airlines,JAN,3580,CLT,3876,United States
AA,24,American Airlines,JAN,3580,DCA,3520,United States
AA,24,American Airlines,JAN,3580,DFW,3670,United States
AA,24,American Airlines,JAX,3712,CLT,3876,United States
AA,24,American Airlines,JAX,3712,DCA,3520,United States
AA,24,American Airlines,JAX,3712,DFW,3670,United States
AA,24,American Airlines,JAX,3712,MIA,3576,United States
AA,24,American Airlines,JAX,3712,ORD,3830,United States
AA,24,American Airlines,JAX,3712,PHL,3752,United States
AA,24,American Airlines,JFK,3797,AMM,2170,United States
AA,24,American Airlines,JFK,3797,ANU,2874,United States
AA,24,American Airlines,JFK,3797,AUH,2179,United States
AA,24,American Airlines,JFK,3797,AUS,3673,United States
AA,24,American Airlines,JFK,3797,BCN,1218,United States
AA,24,American Airlines,JFK,3797,BDA,4069,United States
AA,24,American Airlines,JFK,3797,BNA,3690,United States
AA,24,American Airlines,JFK,3797,BOS,3448,United States
AA,24,American Airlines,JFK,3797,BWI,3849,United States
AA,24,American Airlines,JFK,3797,CCS,2851,United States
AA,24,American Airlines,JFK,3797,CDG,1382,United States
AA,24,American Airlines,JFK,3797,CLE,3486,United States
AA,24,American Airlines,JFK,3797,CLT,3876,United States
AA,24,American Airlines,JFK,3797,CMH,3759,United States
AA,24,American Airlines,JFK,3797,CUN,1852,United States
AA,24,American Airlines,JFK,3797,CVG,3488,United States
AA,24,American Airlines,JFK,3797,DCA,3520,United States
AA,24,American Airlines,JFK,3797,DFW,3670,United States
AA,24,American Airlines,JFK,3797,DOH,11051,United States
AA,24,American Airlines,JFK,3797,DUB,599,United States
AA,24,American Airlines,JFK,3797,DUS,345,United States
AA,24,American Airlines,JFK,3797,EZE,3988,United States
AA,24,American Airlines,JFK,3797,FCO,1555,United States
AA,24,American Airlines,JFK,3797,GIG,2560,United States
AA,24,American Airlines,JFK,3797,GRU,2564,United States
AA,24,American Airlines,JFK,3797,GYE,2673,United States
AA,24,American Airlines,JFK,3797,HEL,421,United States
AA,24,American Airlines,JFK,3797,HKG,3077,United States
AA,24,American Airlines,JFK,3797,IND,3585,United States
AA,24,American Airlines,JFK,3797,LAS,3877,United States
AA,24,American Airlines,JFK,3797,LAX,3484,United States
AA,24,American Airlines,JFK,3797,LCY,503,United States
AA,24,American Airlines,JFK,3797,LHR,507,United States
AA,24,American Airlines,JFK,3797,LIM,2789,United States
AA,24,American Airlines,JFK,3797,MAD,1229,United States
AA,24,American Airlines,JFK,3797,MAN,478,United States
AA,24,American Airlines,JFK,3797,MCO,3878,United States
AA,24,American Airlines,JFK,3797,MIA,3576,United States
AA,24,American Airlines,JFK,3797,MXP,1524,United States
AA,24,American Airlines,JFK,3797,NRT,2279,United States
AA,24,American Airlines,JFK,3797,ORD,3830,United States
AA,24,American Airlines,JFK,3797,ORF,3611,United States
AA,24,American Airlines,JFK,3797,ORY,1386,United States
AA,24,American Airlines,JFK,3797,PAP,1897,United States
AA,24,American Airlines,JFK,3797,PHX,3462,United States
AA,24,American Airlines,JFK,3797,PIT,3570,United States
AA,24,American Airlines,JFK,3797,RDU,3626,United States
AA,24,American Airlines,JFK,3797,SAN,3731,United States
AA,24,American Airlines,JFK,3797,SCL,2650,United States
AA,24,American Airlines,JFK,3797,SEA,3577,United States
AA,24,American Airlines,JFK,3797,SFO,3469,United States
AA,24,American Airlines,JFK,3797,SJO,1885,United States
AA,24,American Airlines,JFK,3797,SJU,2890,United States
AA,24,American Airlines,JFK,3797,STT,2883,United States
AA,24,American Airlines,JFK,3797,SXM,2899,United States
AA,24,American Airlines,JFK,3797,TPA,3646,United States
AA,24,American Airlines,JFK,3797,TXL,351,United States
AA,24,American Airlines,JFK,3797,YUL,146,United States
AA,24,American Airlines,JFK,3797,YYC,178,United States
AA,24,American Airlines,JFK,3797,YYZ,193,United States
AA,24,American Airlines,JFK,3797,ZRH,1678,United States
AA,24,American Airlines,JLN,4354,DFW,3670,United States
AA,24,American Airlines,JNB,813,LHR,507,United States
AA,24,American Airlines,JNU,3492,KTN,3808,United States
AA,24,American Airlines,JUL,2792,AQP,2802,United States
